tracking_id,time_period,X_start,x_stop,y_start,y_stop,mid_stroke_pressure,mid_stroke_area_covered,mid_finger_width,X_length_of_trajectory,Y_length_of_trajectory,Distance_EndToEnd,Direction,X_speed,Y_speed,mid_trajectory_speed,absolute_velocity,velocity_angle,finger_orient_change
000000d5,0.024,201,203,866,861,0.0,84.82300164692441,4.5,202.0,863.5,5.385164807134504,-2.5,8416.666666666666,35979.166666666664,224.38186696393765,36950.51707088218,1.3409970228843935,-5
000000d5,0.044,201,207,866,855,0.0,84.82300164692441,4.5,204.0,860.5,12.529964086141668,-1.8333333333333333,4636.363636363637,19556.818181818184,284.77191104867427,20098.88069433941,1.3380222140074454,-5
000000d5,0.077,201,214,866,846,0.0,84.82300164692441,4.5,207.5,856.0,23.853720883753127,-1.5384615384615385,2694.805194805195,11116.883116883117,309.78858290588477,11438.840206611418,1.332977117272445,-5
000000d5,0.101,201,228,866,833,0.0,235.61944901923448,10.5,214.5,849.5,42.638011210655684,-1.2222222222222223,2123.762376237624,8410.89108910891,422.1585268381751,8674.874958382637,1.3234647268337687,-4
000000d5,0.13,201,244,866,819,0.0,274.8893571891069,10.0,222.5,842.5,63.702433234531945,-1.0930232558139534,1711.5384615384614,6480.7692307692305,490.0187171887072,6702.964547706532,1.3125964438237117,-3
000000d5,0.168,201,262,866,806,0.0,235.61944901923448,10.5,231.5,836.0,85.56284240252891,-0.9836065573770492,1377.9761904761904,4976.190476190476,509.3026333483864,5163.457178756116,1.3006516730694417,-1
000000d5,0.197,201,282,866,795,0.0,141.3716694115407,7.5,241.5,830.5,107.71258050942797,-0.8765432098765432,1225.8883248730965,4215.736040609137,546.7643680681622,4390.356767866476,1.2878115595303294,-3
000000d5,0.23,201,301,866,788,0.0,197.92033717615698,9.0,251.0,827.0,126.82271089990152,-0.78,1091.304347826087,3595.6521739130435,551.403090869137,3757.613569188524,1.27612553473913,-5
000000d5,0.266,201,320,866,786,0.0,254.46900494077323,10.5,260.5,826.0,143.39107364128355,-0.6722689075630253,979.3233082706766,3105.2631578947367,539.0641866213667,3256.030316489792,1.2652941141194072,-1
000000d5,0.284,201,338,866,0,0.0,84.82300164692441,9.0,269.5,433.0,876.7696390728867,-6.321167883211679,948.943661971831,1524.647887323944,3087.217038989038,1795.8410992952229,1.0140675278190996,0
000000d5,0.304,201,353,866,788,0.0,84.82300164692441,4.5,277.0,827.0,170.84495895401773,-0.5131578947368421,911.1842105263158,2720.3947368421054,561.9899965592689,2868.937815594945,1.247595447091725,-3
000000d5,0.319,201,369,866,795,0.0,84.82300164692441,4.5,285.0,830.5,182.3869512876401,-0.4226190476190476,893.4169278996865,2603.448275862069,571.7459288013796,2752.478289132703,1.2402219423459504,0
000000d5,0.35,201,383,866,801,0.0,84.82300164692441,4.5,292.0,833.5,193.25889371514057,-0.35714285714285715,834.2857142857143,2381.4285714285716,552.1682677575445,2523.3380062681954,1.2338276097998737,-19
000000d5,0.377,201,399,866,808,0.0,84.82300164692441,4.5,300.0,837.0,206.32013958894075,-0.29292929292929293,795.7559681697612,2220.159151193634,547.2682747717262,2358.4601369339766,1.2266375707015524,-15
000000d5,0.407,201,414,866,813,0.0,84.82300164692441,9.5,307.5,839.5,219.49487465542333,-0.24882629107981222,755.5282555282556,2062.653562653563,539.2994463278214,2196.6708138519534,1.2196840785041236,-20
000000d5,0.432,201,430,866,819,0.0,161.79202165987434,8.0,315.5,842.5,233.77339455121918,-0.2052401746724891,730.3240740740741,1950.2314814814815,541.142117016711,2082.492757378428,1.2124810002774118,-4
000000d5,0.465,201,446,866,824,0.0,197.92033717615698,9.0,323.5,845.0,248.57393266390585,-0.17142857142857143,695.6989247311827,1817.2043010752686,534.5675971266792,1945.8233387742525,1.2051698037830958,-1
000000d5,0.486,201,461,866,829,0.0,84.82300164692441,4.5,331.0,847.5,262.6194966105906,-0.1423076923076923,681.0699588477366,1743.8271604938273,540.3693345896926,1872.1082913444998,1.1984538666813087,-5
000000d5,0.5,201,479,866,834,0.0,84.82300164692441,4.5,340.0,850.0,279.8356660613511,-0.11510791366906475,680.0,1700.0,559.6713321227022,1830.9560344257313,1.1902899496825317,-5
000000d5,0.536,201,494,866,837,0.0,226.1946710584651,9.5,347.5,851.5,294.43165590676557,-0.09897610921501707,648.320895522388,1588.6194029850744,549.3127908708312,1715.8180530323154,1.1833238836657072,-1
000000d5,0.567,201,513,866,841,0.0,172.7875959474386,8.5,357.0,853.5,313.0,-0.08012820512820513,629.6296296296297,1505.2910052910054,552.0282186948854,1631.6661671792885,1.1746332947605371,-4
000000d5,0.595,201,533,866,843,0.0,84.82300164692441,4.5,367.0,854.5,332.7957331457241,-0.06927710843373494,616.8067226890756,1436.1344537815128,559.3205599087801,1562.9883884702285,1.1651279787174502,-5
000000d5,0.621,201,551,866,845,0.0,169.64600329384882,9.0,376.0,855.5,350.62943401830944,-0.06,605.475040257649,1377.6167471819647,564.6206666961505,1504.801623633899,1.156700837772736,-1
